evacion,cliente_genero,cliente_ciudadano_mayor,cliente_pareja,cliente_dependientes,cliente_antiguedad_meses,telefono_servicio,telefono_multiples_lineas,internet_servicio,internet_seguridad_en_linea,internet_respaldo_en_linea,internet_proteccion_dispositivo,internet_soporte_tecnico,internet_streaming_tv,internet_streaming_peliculas,cuenta_contrato,cuenta_facturacion_electronica,cuenta_metodo_pago,cuenta_cargos_mensuales,cuenta_cargos_diarios
0,0,0,0,0,12,1,1,2,0,0,0,0,0,1,0,1,1,86.55,2.88
0,1,0,1,1,72,1,1,1,1,1,1,0,0,0,2,0,2,64.45,2.15
0,1,0,1,1,63,1,0,1,1,1,1,1,1,0,2,0,2,74.5,2.48
1,0,0,1,0,15,1,0,2,0,0,1,0,1,0,0,1,1,84.3,2.81
0,1,0,1,0,43,1,1,1,1,0,1,0,1,1,1,1,1,80.2,2.67
0,0,1,1,0,60,1,0,2,1,1,1,1,1,1,2,1,3,110.0,3.67
0,1,0,1,0,31,1,1,1,0,0,0,0,1,0,0,1,2,59.05,1.97
0,0,0,1,1,53,1,0,0,,,,,,,1,0,3,19.55,0.65
0,0,1,0,0,67,1,1,1,0,1,0,0,0,0,0,0,1,54.9,1.83
0,1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,2,88.55,2.95
0,0,0,0,1,4,1,0,0,,,,,,,0,1,3,20.05,0.67
0,0,0,0,1,51,0,,1,1,0,1,1,1,1,1,0,3,60.15,2.0
0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,0,48.8,1.63
0,0,0,1,1,69,1,0,0,,,,,,,2,0,2,19.8,0.66
0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,44.55,1.48
0,0,0,0,0,1,1,0,0,,,,,,,0,0,0,19.9,0.66
0,1,0,0,0,55,1,0,2,1,1,0,0,1,1,1,1,0,100.9,3.36
0,1,0,0,0,4,0,,1,1,1,0,1,0,0,0,0,0,42.4,1.41
1,0,0,0,0,2,0,,1,1,1,0,0,0,1,0,1,1,42.6,1.42
1,1,0,0,0,45,1,1,2,0,1,0,0,1,1,0,1,2,100.85,3.36
0,0,0,1,0,19,1,0,1,0,0,0,0,0,0,0,0,0,44.9,1.5
1,1,1,1,0,3,0,,1,0,0,0,0,1,0,0,1,0,36.45,1.22
1,0,0,1,0,28,1,1,2,0,0,1,1,1,1,0,1,1,104.8,3.49
0,0,0,1,1,23,1,1,2,0,0,0,0,0,1,0,0,1,85.6,2.85
1,1,0,0,0,1,1,0,0,,,,,,,0,0,1,20.55,0.68
0,0,0,0,0,25,0,,1,0,0,1,0,1,1,0,1,1,48.25,1.61
0,1,0,1,0,71,1,1,1,1,1,1,1,0,1,2,0,2,80.4,2.68
0,1,0,0,0,14,1,0,2,0,0,1,0,0,0,0,0,1,76.45,2.55
0,1,0,0,0,24,1,1,1,0,0,0,1,0,0,1,0,3,54.6,1.82
0,1,1,0,0,56,1,1,2,0,0,1,0,1,1,0,1,1,101.05,3.37
1,1,1,1,0,1,1,1,2,1,0,0,0,0,0,0,1,1,80.3,2.68
0,1,1,1,0,7,1,1,1,1,1,0,1,0,0,0,0,1,64.2,2.14
0,0,0,0,0,5,1,0,1,1,0,0,1,1,0,0,1,1,64.35,2.14
1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.4,2.31
0,0,0,1,1,19,0,,1,0,0,0,0,0,0,0,1,0,24.85,0.83
1,0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,3,75.1,2.5
0,0,0,1,1,16,1,0,2,0,1,0,0,0,0,0,0,3,73.25,2.44
0,0,0,1,1,10,1,0,1,0,1,1,0,0,1,1,1,0,65.9,2.2
0,0,0,0,0,72,1,1,1,1,1,0,0,0,0,2,0,3,59.75,1.99
0,1,1,0,0,51,1,0,2,0,0,1,0,1,1,1,1,3,94.0,3.13
0,1,1,0,0,67,1,1,2,1,1,1,1,1,1,2,1,2,116.1,3.87
0,0,1,1,0,25,1,0,2,0,0,0,0,0,0,0,1,1,69.3,2.31
0,0,0,1,1,45,1,1,1,1,1,1,1,1,0,0,0,0,81.3,2.71
0,1,0,0,0,1,1,0,0,,,,,,,0,0,2,19.3,0.64
1,0,0,0,0,30,1,0,2,0,0,0,1,1,0,0,0,1,85.15,2.84
0,1,0,1,1,11,1,0,2,0,0,0,0,1,1,0,0,1,90.6,3.02
0,0,0,1,0,20,1,0,2,0,0,1,1,0,0,0,1,0,81.0,2.7
0,1,0,1,0,70,1,1,2,1,1,1,1,1,1,2,0,2,114.3,3.81
1,1,0,0,0,38,1,0,1,0,0,1,1,0,1,1,1,0,62.3,2.08
1,0,1,1,0,1,0,,1,0,0,0,0,0,0,0,1,1,24.8,0.83
1,1,0,0,0,3,1,0,2,0,0,1,1,1,1,0,1,1,98.7,3.29
0,0,0,1,1,64,1,1,2,1,0,0,1,1,1,1,1,3,104.4,3.48
0,1,0,0,0,65,1,0,0,,,,,,,2,1,2,19.55,0.65
1,0,0,0,0,9,1,1,2,0,0,0,0,1,1,0,1,1,94.75,3.16
0,0,0,0,0,60,1,1,1,1,0,1,1,0,0,1,0,1,64.75,2.16
0,1,0,0,0,35,1,0,0,,,,,,,2,0,3,21.45,0.72
0,1,0,0,0,11,0,,1,0,1,1,0,0,0,0,0,0,34.7,1.16
1,0,0,1,1,33,1,1,0,,,,,,,2,1,0,24.5,0.82
0,0,0,0,0,36,1,0,1,1,1,1,1,1,1,1,0,3,85.85,2.86
0,1,0,0,0,3,1,0,2,0,0,1,1,1,0,0,1,0,89.85,2.99
0,1,0,0,0,31,1,0,2,0,0,1,1,1,1,2,0,3,99.45,3.32
0,1,0,0,0,27,1,0,0,,,,,,,0,1,2,19.4,0.65
1,0,1,0,0,40,1,0,2,1,1,0,0,0,0,0,1,2,79.2,2.64
1,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,44.3,1.48
0,0,0,0,0,52,0,,1,1,1,0,1,0,0,2,0,0,39.1,1.3
0,1,0,0,1,21,1,1,2,1,0,0,0,0,0,0,0,1,80.35,2.68
0,0,0,1,0,24,1,1,1,1,1,1,0,0,0,0,0,0,66.3,2.21
0,1,0,1,0,67,1,1,2,0,1,0,0,1,0,1,1,3,88.4,2.95
0,1,0,0,0,10,1,1,1,1,0,0,0,0,0,0,1,2,54.5,1.82
0,1,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,3,70.7,2.36
0,1,0,0,0,6,1,0,0,,,,,,,0,0,0,18.95,0.63
1,0,0,0,0,21,1,1,2,0,0,0,0,1,1,0,1,1,97.35,3.24
0,1,0,1,1,65,1,0,0,,,,,,,2,0,0,19.9,0.66
0,1,0,1,1,72,1,1,2,0,0,0,0,0,1,2,1,2,84.5,2.82
0,0,0,0,1,66,1,1,2,1,0,1,1,0,0,2,1,2,90.95,3.03
0,1,0,1,0,66,1,1,1,1,1,1,1,1,1,2,0,3,91.7,3.06
0,1,0,0,0,47,1,1,2,0,1,1,0,1,1,1,1,1,103.1,3.44
0,1,0,0,0,4,1,0,0,,,,,,,0,1,2,20.7,0.69
0,1,0,0,1,21,1,0,0,,,,,,,2,0,0,19.6,0.65
0,0,0,1,0,25,1,0,2,0,0,1,0,0,0,0,1,1,74.6,2.49
1,1,0,0,0,24,1,1,2,0,1,0,0,1,0,0,1,2,90.55,3.02
0,0,0,1,1,72,1,1,0,,,,,,,2,0,0,24.9,0.83
0,0,0,0,0,36,1,0,2,0,1,0,0,1,1,0,1,2,94.8,3.16
0,1,0,1,1,49,0,,1,1,0,0,0,0,1,0,1,1,39.2,1.31
1,1,0,0,0,1,1,0,0,,,,,,,0,1,0,19.6,0.65
0,1,0,1,1,18,1,0,1,1,0,1,1,1,1,0,0,1,83.25,2.78
0,1,0,1,1,15,1,0,2,1,0,0,0,0,0,0,0,0,75.1,2.5
1,1,0,1,0,8,1,0,2,1,0,0,0,0,0,0,0,1,75.0,2.5
0,1,0,1,0,8,1,1,2,0,0,0,0,0,1,0,1,3,85.65,2.86
0,1,1,0,0,54,1,0,1,0,0,1,1,0,1,1,0,3,65.25,2.17
0,1,0,1,0,42,1,1,1,1,0,0,0,0,0,1,0,2,56.1,1.87
0,0,0,1,1,13,1,1,0,,,,,,,2,1,3,25.0,0.83
0,0,0,0,0,66,1,1,0,,,,,,,2,1,2,25.15,0.84
0,0,0,1,0,63,1,1,2,0,0,0,1,0,0,1,1,2,81.2,2.71
0,1,0,0,0,71,1,1,1,1,1,1,1,0,1,2,0,3,80.6,2.69
0,0,0,1,0,15,1,0,0,,,,,,,0,0,2,20.45,0.68
1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.95,2.33
0,0,0,0,0,10,1,0,0,,,,,,,0,1,1,21.2,0.71
0,0,0,0,0,2,1,0,0,,,,,,,0,0,0,20.1,0.67
0,0,0,0,0,15,1,1,0,,,,,,,2,0,3,25.05,0.84
0,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,110.5,3.68
1,1,0,0,0,14,0,,1,0,0,1,0,1,1,0,1,1,50.75,1.69
0,0,0,1,1,35,1,0,0,,,,,,,1,0,0,19.65,0.65
1,1,1,0,0,15,1,1,2,0,1,0,0,0,0,0,1,1,80.2,2.67
0,0,1,0,0,43,1,1,2,0,1,0,0,1,0,0,1,1,90.25,3.01
0,0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,1,115.5,3.85
0,1,1,0,0,55,1,1,2,1,1,1,1,1,1,0,1,1,116.5,3.88
0,0,1,1,0,66,1,1,1,0,1,1,0,1,0,1,1,3,70.85,2.36
1,0,1,0,0,23,1,0,2,0,1,0,0,1,1,0,1,1,94.75,3.16
0,0,0,1,0,40,1,1,1,0,1,0,0,0,0,0,0,2,56.6,1.89
1,1,0,1,0,42,1,1,2,0,1,1,1,0,1,0,1,1,99.45,3.32
1,0,1,0,0,15,1,0,2,0,1,0,0,0,0,0,1,2,75.3,2.51
0,1,0,0,0,22,1,0,0,,,,,,,1,0,0,19.6,0.65
0,0,1,1,0,56,1,1,2,0,0,0,1,0,0,0,1,3,76.85,2.56
0,0,1,0,0,72,1,1,2,1,1,1,1,0,1,2,1,3,107.4,3.58
0,1,0,1,1,62,1,1,0,,,,,,,2,1,3,24.25,0.81
0,1,1,1,0,71,1,1,2,1,1,1,1,1,1,2,1,3,115.05,3.84
0,0,0,1,1,39,1,0,1,0,0,1,0,1,0,0,1,0,59.85,2.0
0,1,0,1,0,50,1,1,2,1,0,1,0,1,1,1,1,1,103.95,3.47
0,0,0,0,0,55,1,1,2,1,0,1,0,0,0,1,1,2,84.25,2.81
1,1,0,1,0,40,0,,1,1,1,1,0,0,0,1,1,1,42.35,1.41
0,0,0,0,0,6,1,0,2,0,0,1,1,0,1,0,1,1,89.25,2.98
0,0,0,1,1,72,1,0,1,1,1,1,0,0,1,2,0,2,68.75,2.29
0,1,0,1,0,69,0,,1,1,0,1,1,1,1,2,0,3,60.25,2.01
0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,71.1,2.37
0,1,1,1,0,63,1,1,2,1,1,1,0,1,1,2,0,2,108.5,3.62
1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.35,2.38
0,1,0,0,0,66,1,1,0,,,,,,,1,0,3,25.45,0.85
0,1,0,1,1,63,1,0,0,,,,,,,2,0,0,19.55,0.65
0,1,0,1,1,12,1,0,0,,,,,,,0,1,1,21.15,0.7
0,1,0,1,0,62,0,,1,1,1,0,1,0,0,2,1,2,38.6,1.29
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.2,0.67
0,1,0,1,1,10,1,0,1,0,0,1,0,1,0,0,0,0,60.2,2.01
0,1,1,0,0,49,1,1,1,1,1,1,1,0,1,2,0,2,81.35,2.71
0,0,0,0,1,22,0,,1,0,0,1,0,1,1,1,1,2,49.45,1.65
0,0,0,1,1,62,1,0,1,1,0,1,0,0,0,1,0,2,54.75,1.82
1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.55,2.35
1,0,0,1,0,6,1,0,0,,,,,,,0,0,3,19.5,0.65
0,1,1,0,0,54,1,1,2,0,1,0,0,0,1,0,1,1,90.05,3.0
1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,79.65,2.66
1,0,1,0,0,9,1,1,2,0,0,0,0,0,1,0,1,1,84.45,2.82
0,0,1,0,1,33,1,1,2,0,1,1,0,1,1,0,1,3,105.35,3.51
0,1,0,0,0,64,1,1,1,0,1,1,1,1,1,2,0,2,86.55,2.88
1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.65,2.32
1,0,1,0,0,27,1,1,2,0,0,0,0,0,1,0,1,1,85.25,2.84
1,1,0,0,0,16,1,0,2,1,0,0,0,1,1,0,1,1,94.25,3.14
0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,49.85,1.66
0,1,1,0,0,65,1,0,2,0,1,1,0,1,1,0,1,3,99.1,3.3
0,0,1,0,0,71,1,1,2,1,1,0,1,1,0,1,1,2,99.65,3.32
1,0,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,1,74.75,2.49
1,0,0,0,0,13,0,,1,0,0,0,0,0,1,0,1,1,35.1,1.17
0,0,0,1,1,24,1,0,0,,,,,,,2,1,2,21.1,0.7
0,0,0,1,1,67,0,,1,1,0,0,1,0,0,2,0,2,35.7,1.19
0,1,0,0,0,14,0,,1,0,1,0,0,0,0,0,1,0,31.1,1.04
0,1,1,1,0,24,0,,1,0,0,1,1,0,0,0,0,0,34.25,1.14
0,0,0,0,0,70,1,1,2,1,1,1,0,1,1,2,1,0,111.15,3.7
1,0,0,0,0,1,1,0,0,,,,,,,0,1,0,20.3,0.68
0,1,1,1,0,9,1,0,0,,,,,,,1,0,2,19.85,0.66
0,1,0,0,0,10,1,0,0,,,,,,,1,0,0,19.5,0.65
1,1,0,1,0,65,1,1,2,1,1,1,0,0,0,1,0,1,89.75,2.99
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.1,1.5
0,0,0,0,0,30,1,1,1,1,0,1,0,1,1,1,1,2,79.3,2.64
0,1,0,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,44.0,1.47
1,1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,1,74.35,2.48
0,0,0,0,0,11,1,0,0,,,,,,,1,0,0,20.0,0.67
0,0,0,1,0,62,1,1,2,1,1,1,1,1,1,2,0,0,113.95,3.8
1,1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,1,80.2,2.67
0,1,0,0,0,9,1,0,2,0,0,1,0,1,1,0,1,1,94.05,3.14
0,0,1,0,0,71,1,1,2,0,0,1,0,1,1,2,0,3,104.05,3.47
0,1,0,1,0,58,1,1,2,0,0,1,0,1,1,1,0,2,100.35,3.34
0,1,0,0,0,72,1,1,0,,,,,,,2,0,3,24.75,0.82
0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,45.25,1.51
0,0,0,0,0,19,1,0,1,0,0,0,0,0,1,0,1,1,56.2,1.87
0,1,0,1,1,59,1,0,1,0,1,1,1,1,1,1,0,2,76.75,2.56
0,1,0,0,0,54,1,0,1,1,1,0,1,1,0,0,1,0,69.9,2.33
1,0,1,0,0,4,1,1,2,0,0,0,0,1,1,0,1,1,95.45,3.18
0,0,0,1,0,42,1,1,0,,,,,,,2,0,1,25.25,0.84
0,1,0,1,1,48,1,1,2,1,1,1,1,1,1,2,0,2,111.8,3.73
0,0,0,0,1,43,1,0,1,1,1,0,0,0,1,0,1,1,63.95,2.13
0,1,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,2,88.85,2.96
0,0,0,0,0,12,1,1,2,1,0,0,0,0,0,0,1,1,79.8,2.66
0,1,0,1,0,38,0,,1,1,1,0,1,1,1,2,1,3,60.0,2.0
0,1,1,1,0,14,1,1,2,0,0,0,0,0,0,0,1,1,75.1,2.5
0,1,0,1,0,72,1,1,2,0,1,1,0,1,1,2,1,3,106.3,3.54
0,0,0,1,1,11,0,,1,1,0,0,0,1,1,0,0,1,50.55,1.68
0,1,0,0,0,17,1,0,1,1,1,0,0,0,0,1,0,0,56.1,1.87
0,0,0,0,0,10,0,,1,1,1,1,0,0,0,0,0,3,40.7,1.36
1,1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,3,72.2,2.41
1,1,1,1,0,39,1,1,2,0,1,1,0,1,1,0,1,1,105.65,3.52
1,1,1,0,0,23,1,1,2,0,1,1,0,1,1,0,1,1,106.4,3.55
0,1,0,1,1,9,1,0,2,0,1,0,1,1,1,0,1,1,101.5,3.38
0,1,0,1,1,4,1,0,2,0,0,0,0,0,0,0,1,0,69.55,2.32
0,0,0,1,1,36,1,1,2,1,0,1,0,1,1,0,1,2,104.5,3.48
0,0,0,0,0,6,0,,1,0,0,0,1,1,1,1,1,0,49.25,1.64
0,0,0,1,0,72,1,1,1,1,0,1,1,1,1,2,1,3,84.9,2.83
1,0,0,0,0,7,1,1,2,1,0,0,0,0,0,0,1,0,79.65,2.66
0,0,0,1,1,56,1,0,0,,,,,,,2,0,0,20.05,0.67
0,0,0,0,0,6,1,0,2,0,1,0,0,0,1,0,1,0,85.95,2.86
0,0,1,0,0,49,1,1,2,1,1,1,1,0,1,1,0,3,103.0,3.43
0,1,0,0,0,15,1,0,0,,,,,,,0,0,0,19.75,0.66
0,0,0,1,1,23,1,0,0,,,,,,,2,1,0,19.65,0.65
0,0,0,0,0,54,1,0,1,1,0,1,1,1,1,2,0,1,80.6,2.69
0,0,0,1,0,71,1,0,1,1,0,1,1,1,1,2,0,3,81.85,2.73
0,1,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,1,49.8,1.66
0,0,0,1,1,42,1,1,0,,,,,,,2,0,1,22.95,0.76
0,1,0,1,1,8,1,0,0,,,,,,,2,0,2,19.6,0.65
0,1,0,0,0,39,1,1,2,0,0,0,0,0,0,0,1,2,73.15,2.44
1,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,1,93.85,3.13
0,1,0,0,0,2,1,0,0,,,,,,,0,0,0,19.85,0.66
0,0,1,0,0,50,1,1,2,0,1,0,1,1,1,1,1,1,106.8,3.56
0,0,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,2,97.7,3.26
1,0,0,1,0,24,1,1,2,0,0,0,0,0,0,0,1,2,75.4,2.51
0,1,0,0,0,11,0,,1,0,1,0,1,0,0,0,1,1,35.65,1.19
0,0,0,0,0,7,1,0,1,0,0,0,0,1,1,0,1,1,66.85,2.23
0,1,0,0,0,7,1,1,2,0,0,0,0,1,1,0,1,1,94.1,3.14
0,0,0,1,1,59,1,0,0,,,,,,,2,0,0,20.6,0.69
0,1,0,1,1,66,0,,1,0,1,1,0,1,1,2,1,2,56.75,1.89
0,0,0,1,1,72,1,1,0,,,,,,,2,0,3,23.75,0.79
0,1,1,1,0,33,1,0,2,1,1,0,1,0,1,1,1,1,93.55,3.12
1,0,1,1,0,66,1,1,1,0,1,1,0,1,1,2,1,3,80.55,2.68
0,1,0,0,0,3,0,,1,0,0,0,1,0,0,0,0,1,30.4,1.01
1,0,0,0,0,11,1,1,2,0,0,1,0,1,1,0,1,3,97.85,3.26
0,1,1,1,0,69,0,,1,1,1,0,0,1,1,2,0,2,56.55,1.88
0,0,0,1,1,24,1,0,0,,,,,,,2,0,0,19.7,0.66
0,0,0,0,0,31,1,0,0,,,,,,,2,0,2,20.9,0.7
0,0,0,1,0,70,1,1,1,1,1,1,1,1,1,2,1,2,94.8,3.16
1,1,0,0,0,46,1,1,2,1,1,0,0,0,1,0,1,1,93.7,3.12
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,44.55,1.48
0,0,0,1,1,68,0,,1,0,1,1,1,1,1,2,0,2,60.3,2.01
1,0,0,0,0,28,1,1,2,0,1,0,0,0,1,0,1,1,89.95,3.0
1,1,0,0,0,12,1,0,1,0,0,0,1,0,0,0,0,3,50.25,1.68
1,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,80.75,2.69
0,1,0,1,1,62,1,0,1,1,0,1,1,0,1,1,0,2,71.4,2.38
1,1,0,1,0,6,1,1,2,0,0,0,0,0,0,0,1,1,75.5,2.52
0,0,0,1,0,4,1,0,0,,,,,,,1,0,3,20.5,0.68
0,0,0,0,0,53,1,1,2,1,1,1,0,0,0,0,0,1,90.8,3.03
0,0,1,0,0,32,1,0,2,0,0,0,0,1,1,0,0,1,90.95,3.03
0,1,0,0,0,41,0,,1,0,0,1,0,1,1,1,1,1,51.35,1.71
0,0,0,0,0,52,1,0,0,,,,,,,1,0,0,20.65,0.69
0,0,0,1,1,24,1,0,0,,,,,,,1,0,0,19.9,0.66
0,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,93.25,3.11
0,0,0,1,1,14,1,1,1,0,1,0,1,1,1,0,0,2,80.45,2.68
1,1,0,0,0,67,1,1,2,1,1,1,1,1,1,1,1,3,118.35,3.94
0,0,0,1,0,21,1,0,1,1,0,1,1,1,1,1,0,0,80.9,2.7
0,1,0,1,0,71,1,1,1,1,0,1,1,1,1,2,0,1,83.2,2.77
0,1,0,1,1,25,1,1,1,0,0,0,0,1,0,0,0,1,60.35,2.01
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.25,0.68
0,0,0,0,0,23,1,0,0,,,,,,,0,1,3,20.3,0.68
0,1,1,1,1,72,0,,1,1,1,1,1,1,1,2,1,3,64.8,2.16
0,1,0,1,1,12,1,0,1,1,0,0,0,0,0,0,1,1,49.2,1.64
1,1,0,0,0,22,0,,1,0,1,1,0,0,1,1,1,3,43.75,1.46
0,1,0,1,0,70,1,1,1,1,0,1,1,0,1,2,0,2,77.3,2.58
0,1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,0,3,114.55,3.82
0,0,0,1,0,70,1,1,0,,,,,,,2,1,3,26.0,0.87
0,1,0,0,0,16,0,,1,1,1,1,1,1,0,2,0,0,54.85,1.83
0,0,0,1,0,22,1,0,2,0,0,0,0,1,0,0,1,2,80.0,2.67
0,1,0,1,1,5,1,0,2,1,0,1,0,0,1,0,1,0,90.35,3.01
0,0,0,1,1,69,1,1,2,0,1,1,1,1,1,1,1,3,108.75,3.62
0,0,0,1,1,42,1,0,0,,,,,,,2,0,0,20.0,0.67
0,0,0,1,1,42,1,0,2,0,0,1,1,1,1,2,1,1,100.4,3.35
0,1,0,0,0,5,1,0,1,1,0,0,1,0,0,0,1,0,55.75,1.86
0,0,0,1,0,72,1,1,1,1,1,0,1,1,1,2,1,3,86.4,2.88
0,1,0,0,1,39,1,1,0,,,,,,,2,0,0,25.0,0.83
0,0,0,0,0,21,1,0,1,1,0,1,1,0,0,1,1,1,60.25,2.01
0,1,0,1,0,35,1,0,1,1,1,1,0,0,0,0,0,0,61.0,2.03
0,1,0,1,1,35,1,1,1,1,1,1,1,0,0,2,1,2,69.15,2.31
0,1,1,0,0,12,1,1,2,0,0,0,0,0,0,0,1,2,73.3,2.44
0,0,0,0,0,27,1,0,1,1,1,0,0,0,0,0,1,0,56.7,1.89
0,1,0,1,1,72,1,1,0,,,,,,,2,0,3,25.0,0.83
0,0,0,1,0,58,0,,1,1,1,0,0,1,0,1,1,1,45.35,1.51
1,1,1,0,0,10,1,0,2,0,0,0,0,0,1,0,1,1,79.25,2.64
0,1,0,1,0,64,1,1,2,1,1,1,0,0,0,1,0,3,89.45,2.98
0,0,0,1,1,71,1,0,0,,,,,,,2,0,3,20.5,0.68
0,0,0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,1,51.2,1.71
1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,45.3,1.51
0,1,0,0,0,71,1,1,2,0,1,0,0,0,0,1,1,2,79.05,2.64
0,0,0,1,1,66,1,0,1,1,0,0,0,1,0,2,1,1,59.75,1.99
0,1,0,0,0,69,1,0,0,,,,,,,2,0,2,19.95,0.66
0,1,0,0,0,43,1,1,0,,,,,,,2,0,3,26.45,0.88
0,0,0,1,0,72,1,1,0,,,,,,,2,0,2,24.85,0.83
0,0,0,0,0,61,1,0,0,,,,,,,1,0,3,19.45,0.65
0,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,44.65,1.49
0,1,0,1,0,70,0,,1,1,0,1,1,0,0,2,1,2,39.15,1.3
0,0,1,0,0,5,1,0,2,0,1,0,0,1,0,0,1,1,84.7,2.82
1,0,1,0,0,16,1,1,2,0,0,0,0,1,1,0,1,1,96.4,3.21
0,1,0,0,0,17,1,0,0,,,,,,,0,0,2,21.1,0.7
0,1,0,1,1,51,1,0,0,,,,,,,1,0,0,19.4,0.65
0,0,1,0,0,5,1,0,1,1,1,0,1,0,0,0,0,2,59.9,2.0
1,0,0,1,0,14,1,1,1,1,0,0,0,1,0,0,1,3,64.7,2.16
1,1,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,1,77.0,2.57
0,0,0,1,1,64,1,1,1,0,1,0,0,0,0,1,1,3,53.85,1.8
0,0,0,1,1,7,0,,1,1,0,0,1,0,0,0,0,0,34.65,1.16
1,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,25.2,0.84
0,0,1,1,0,60,1,1,2,1,1,1,1,1,1,2,1,3,116.05,3.87
0,1,0,0,0,1,1,0,0,,,,,,,0,1,0,20.45,0.68
1,1,1,0,0,2,0,,1,0,0,0,0,0,0,0,1,0,24.45,0.82
0,0,0,0,0,20,1,1,1,0,1,0,1,0,1,0,1,2,68.9,2.3
0,1,0,1,0,72,1,1,2,1,1,1,1,1,1,2,1,1,115.55,3.85
0,0,0,1,1,72,1,1,2,1,1,1,1,0,1,2,0,2,107.45,3.58
0,1,0,0,0,4,1,0,2,0,0,1,1,0,1,0,1,1,90.4,3.01
0,1,0,0,1,1,1,0,0,,,,,,,0,1,0,21.05,0.7
1,0,0,1,0,33,1,0,2,1,0,1,1,1,1,1,1,1,103.75,3.46
0,1,0,1,0,56,1,1,2,1,1,1,0,0,0,1,1,1,93.15,3.1
0,1,0,0,0,9,1,0,2,0,0,0,0,0,0,0,1,1,70.5,2.35
0,1,0,0,0,12,1,0,2,0,0,1,0,1,1,1,0,1,95.7,3.19
1,1,1,0,0,51,1,1,2,0,0,1,0,1,1,0,1,1,97.8,3.26
0,0,0,1,1,33,1,1,0,,,,,,,1,0,2,24.15,0.8
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,50.45,1.68
0,0,0,1,0,70,1,0,0,,,,,,,2,0,2,19.85,0.66
0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,47.95,1.6
1,0,1,1,0,32,1,1,2,0,0,0,0,1,1,0,1,1,93.2,3.11
0,0,0,0,0,39,0,,1,1,1,0,1,0,0,1,0,3,41.15,1.37
0,0,0,1,1,45,1,1,0,,,,,,,2,1,3,24.65,0.82
1,1,0,0,0,19,1,0,1,0,0,1,1,0,0,0,1,2,55.0,1.83
0,0,0,0,0,30,1,0,2,0,0,0,1,1,1,1,1,3,94.4,3.15
0,1,0,0,0,7,1,0,0,,,,,,,0,1,0,19.4,0.65
0,0,0,1,1,59,1,1,1,1,0,1,1,1,0,2,1,0,76.45,2.55
1,1,0,0,0,1,1,0,0,,,,,,,0,1,0,20.2,0.67
0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.6,2.35
0,0,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,3,110.45,3.68
0,0,0,1,1,67,1,1,1,1,0,0,0,1,1,2,1,1,75.5,2.52
0,1,0,1,0,47,1,0,1,0,1,1,0,1,1,2,0,1,73.6,2.45
0,1,0,0,0,4,1,0,1,0,0,0,1,1,0,0,1,1,61.3,2.04
